date,โรคไข้เลือดออก,อาการ โรค ไข้เลือดออก,ไข้เลือดออก,โรค ไข้เลือดออก,การ ป้องกัน ไข้เลือดออก,อาการ ของ ไข้เลือดออก,สาเหตุ ไข้เลือดออก,สถานการณ์ โรค ไข้เลือดออก,สถานการณ์ ไข้เลือดออก,ไข้เด็งกี่,ไข้เลือดออกช็อค,โรคไข้เลือดออกช็อค,เกล็ดเลือดต่ำ,ไข้เลือดออกระบาด,โรคนำโดยยุงลาย
2004-04-11,0.0,0.0,2519.2904089959966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.809426426805,0.0,0.0
2004-04-18,0.0,0.0,1067.446216334906,1072.0835491958637,0.0,1059.9635075732685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-25,0.0,0.0,1125.6132237698046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-09,0.0,0.0,1086.6003290155447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-23,1387.440442413039,0.0,1880.1240635588692,1880.1240635588692,936.6672847492351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-06,0.0,0.0,3436.265727772153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-13,1652.8934130295274,0.0,1650.1268093281149,824.7036733886404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-20,784.6731076978349,0.0,1550.5856590892322,2351.175445928789,0.0,0.0,782.0717200592946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-27,716.8402151824579,0.0,1434.8779329404103,715.3283497090391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-04,1440.4218773039865,0.0,2517.859680523222,1438.033310235514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-11,1732.2673082240105,866.1336541120053,1712.2357892812427,1283.660330410621,845.0391169885994,861.9695500056976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-18,689.413624602234,0.0,1720.2607800165747,2058.5004753240696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.5805524671478,0.0,0.0
2004-07-25,1401.6401810085083,0.0,2799.476079536825,703.7067568025423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,2118.780899540106,0.0,2821.4649300780693,1411.158410831619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-08,668.680063848829,0.0,2670.284923760829,1001.7596043173638,667.519905629168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-15,598.9125143347588,0.0,1498.2184157732745,0.0,596.9624422565851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-22,1979.3422686169915,0.0,2827.772723773908,1696.6636342643449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-29,0.0,0.0,2342.5637598356457,586.005946114121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-05,0.0,0.0,3553.762628453443,1632.387052003769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-12,770.0932151461633,0.0,1536.0087530010583,1024.6078601105592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-19,852.9399791198789,0.0,1703.9921075914056,1135.7664665690127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.9852920532924,0.0,0.0
2004-09-26,647.8022029054682,0.0,1606.3633101437613,963.6628849278338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-03,2108.878973686472,0.0,702.8535464225445,701.4770674751026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-10,0.0,0.0,828.529819567215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-17,969.636267370192,0.0,967.395433129275,648.9495426617691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-24,1606.706541068158,0.0,801.6589430578094,801.6589430578094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.1423069065028,0.0
2004-10-31,1136.2403739120462,0.0,1419.0326909166554,567.4761288845783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,1510.4340347828834,0.0,1506.9038081813717,1508.6092881386273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-14,556.2447547204082,0.0,3619.2463190122467,2227.1768077815536,0.0,0.0,557.6821205808815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-21,820.497073837048,0.0,1912.1294221746236,1092.4570700174722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-28,572.7104543196406,0.0,2000.1278065309289,857.2961895711621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-05,1346.3777977551986,0.0,2351.925965089317,1008.0841641423231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.065426291306,0.0
2004-12-12,865.6483482065618,0.0,864.3428494403215,568.8992122771374,567.360722820859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.2422326041058,0.0,0.0
2004-12-19,1227.1926072965314,607.144044442092,1531.6559596010434,918.8456879122549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-26,1195.8053964187689,0.0,1590.4024795642588,794.2447669855284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-02,627.8373322064004,630.7670190931601,630.0049930960678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-09,793.5650678156626,0.0,1046.6430332048633,1046.6430332048633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-16,525.2513588153763,0.0,1830.0009193266512,784.1960264625427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-23,521.4395441028278,0.0,781.1763795816805,519.2051616203088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-30,1020.2586338292793,0.0,1528.4274861313868,763.9063670001063,0.0,0.0,515.1718474807494,0.0,0.0,0.0,0.0,0.0,502.68426393882487,0.0,0.0
2005-02-06,755.3393537211457,0.0,2012.6181730402654,1509.1602504957493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-13,512.5689884752394,0.0,2559.212585862105,511.71902540158504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-20,0.0,0.0,855.8472658211778,572.3696882932801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-27,1166.063566341197,0.0,1158.6799792970317,581.802128912631,0.0,580.228745751509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-06,517.8479056805355,0.0,1042.4117823431004,517.2222966129661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-13,0.0,0.0,786.647659911936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-20,0.0,0.0,1140.132225850041,1140.132225850041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-27,481.8469050280526,0.0,1441.8188543135689,961.6613133190181,478.6479069208217,0.0,0.0,0.0,0.0,481.55611027547076,0.0,0.0,0.0,481.12057565659035,0.0
2005-04-03,0.0,0.0,2725.542728338905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-10,930.8674098718024,0.0,928.9041462776165,928.9041462776165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-17,613.7457396028495,0.0,1543.4500648501275,1837.3539224748154,610.7950389316819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-24,0.0,0.0,599.170960840013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.0,0.0,1298.8572452865783,646.6884049659972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-08,2706.7722144806585,0.0,9309.62088257278,3004.4590892227043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-15,3645.7001018258175,558.2189072501967,11198.236788594197,3919.180168529747,0.0,560.9083000230577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.9676994024807,0.0
2005-05-22,3229.612032266448,588.4422328062066,8501.037144486207,2933.36745451308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-29,2966.8878917495776,0.0,8345.970063563434,2961.0331373039185,540.1288974939959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.8040079315934,0.0
2005-06-05,2296.7323167807526,0.0,10188.821635977803,3312.7039457286364,507.80147339399963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-12,2298.8968536618067,0.0,10557.943615030004,4590.169455838694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-19,2066.4075374009803,0.0,8456.263359330866,2681.5335618236886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-26,2546.134896022485,0.0,5778.307834822476,2080.168512351368,457.55332455640166,457.55332455640166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-03,3770.256823879648,0.0,6862.283819744997,3098.5787583125643,442.23949910155613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-10,1042.3170407845103,0.0,4995.077825084777,2080.487085885446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.49529872727214,0.0,0.0
2005-07-17,1244.1543996963896,0.0,3975.2948958716356,1738.8166588705274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-24,1334.7686925315832,0.0,5331.298231626672,2222.0445631968437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-31,1504.7113976824357,0.0,4290.766960916153,1716.9279219927475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-07,3170.4574841072545,451.74157495096654,4748.552222253321,3390.6536065722557,449.5697404560099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.8448912649152,0.0
2005-08-14,1239.1764145467014,0.0,5153.819252399407,1649.1624805815404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.9714891970711,0.0
2005-08-21,2530.239312894237,0.0,5740.10262861242,3215.9645441787325,0.0,0.0,459.1163916547596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-28,1856.7074906528637,0.0,3891.9491085347454,2224.354345897622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.66127044604525,0.0,0.0
2005-09-04,1408.64927564278,0.0,2812.095725366444,1756.2873868493368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-11,530.5578619154172,0.0,2472.8797463962946,1060.0491445946286,0.0,0.0,353.36712647741916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-18,1285.5707024671954,0.0,3300.897672164701,1283.1906357566945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-25,1198.3750339287028,0.0,2393.2568796175005,1196.387838936164,0.0,395.86131656554363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-02,605.3669131960901,403.7137755065913,1208.5442850817453,604.7584293470619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.10522293573416,0.0,0.0
2005-10-09,440.1097824982991,0.0,1319.297627481327,439.5780884089022,0.0,437.9906863442297,0.0,0.0,0.0,0.0,0.0,0.0,437.7272332998121,437.7272332998121,0.0
2005-10-16,453.950256777615,0.0,906.66707548452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-23,1173.2657220266472,0.0,1406.3620137522444,703.1810068761222,469.1424412625079,0.0,469.8494069666407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-30,1017.0660824868578,0.0,2844.4726149398252,1015.7780442658717,405.78444216932536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-06,1453.2788574770975,0.0,1659.8156598305143,2084.5892277993457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-13,767.6283510580943,0.0,1724.9932698590055,958.1754756254381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-20,1148.5184434945752,0.0,1910.0810634061497,573.3931718009712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-27,876.3861318711712,350.4430512371403,2449.864206445115,1049.7608485112096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.9147982205031,0.0
2005-12-04,1169.7060273564312,389.47904894157483,1751.8272454844014,583.9424151614672,0.0,0.0,389.361488105794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-11,918.2373653622844,0.0,1466.0801125321614,734.9114759339775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-18,942.5558141559956,0.0,1261.8934116693679,313.8057059713961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-25,865.5271554522533,0.0,864.4310299627492,518.742042167766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,553.7102479499177,0.0,552.4306208104359,731.398598281337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-08,761.2022490537648,0.0,1671.5703408983106,911.6989415889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.5430530611359,0.0,0.0
2006-01-15,624.9243866160025,0.0,1092.3687991890124,621.1629013753673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-22,466.85878830032715,0.0,2019.004185420127,1086.6947639286395,310.0052401346721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-29,1102.4137753605316,0.0,1729.4825883986364,943.6646828312862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-05,593.299389641287,0.0,1332.1739690048341,592.3155560810147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5556925924523,0.0
2006-02-12,601.1456809876166,0.0,754.8584799815612,900.6291605373218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-19,766.5430043174008,0.0,1989.5910098426052,918.1875492649347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-26,326.5439125380737,0.0,1136.9670154357048,487.32760317536935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-05,0.0,0.0,484.8134431118943,324.0093806939966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.6451306700219,0.0,0.0
2006-03-12,0.0,0.0,700.0091978357757,350.00459891788785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-19,379.84999894150445,0.0,379.73261010944424,379.04886908534576,0.0,378.02379702351635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-26,364.96735771839667,0.0,729.052885517812,364.526442758906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-02,379.93165601477097,0.0,1148.6817994541473,765.7878663027649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.28174816969243,0.0
2006-04-09,466.57115526290846,0.0,465.5871245045957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-16,0.0,0.0,1117.9813924069713,370.69422817813955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-23,730.9842648398993,365.49213241994966,549.6393872495113,364.7212842949302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-30,397.9320785201879,397.9320785201879,999.1790531383617,402.47309221972597,0.0,396.0189435273024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-07,387.10961880480954,0.0,386.2552158618203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-14,1173.9986665400083,0.0,2846.920999500018,1171.9763322521676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-21,1208.9999658257254,0.0,2866.795536864687,1206.995152132142,0.0,301.31119339730367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-28,1026.5262511788494,0.0,1317.458472012776,585.576376693386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-04,870.3429234042225,0.0,1736.6631131510226,1013.2864120364368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-11,1004.4525727930544,0.0,1574.779665635856,715.8717756906639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-18,1060.9451682427398,0.0,2515.078567401313,1191.2352457873856,266.3230850872633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.20627891782095,0.0,0.0
2006-06-25,1379.570798861044,276.39239962985465,5095.238969357507,2203.6519156978347,274.5037064955891,275.06159060365013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-02,732.5259791116671,0.0,2486.2139061314247,877.8815789880648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.45224398069297,0.0
2006-07-09,777.6499036259013,0.0,2948.2710680075525,1240.8647576973015,0.0,0.0,309.54751056679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-16,1463.2566508486332,0.0,3452.7880483111617,1195.1465534470103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-23,1558.5942404671318,258.3079812196411,3111.5512278876918,1166.8317104578841,260.11808790366734,0.0,261.29580336353905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-30,1367.4568381170295,0.0,3598.9332229664387,1116.8999820470838,247.7203770686719,247.44927969522095,248.09367480385671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-06,1790.8284775517964,0.0,3814.7696900143833,1311.7495300853384,237.61633268626898,0.0,238.460048935065,0.0,0.0,0.0,0.0,0.0,238.172487826913,0.0,0.0
2006-08-13,1262.7504595823757,0.0,3095.3912857083274,1604.802546664025,228.88751963713867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-20,1300.7029811990217,0.0,2696.4620937011664,1497.8738009024853,0.0,0.0,0.0,0.0,0.0,198.81286140610953,0.0,0.0,0.0,0.0,0.0
2006-08-27,1233.0389271664194,0.0,2052.4106048660424,1025.7101192241746,202.25177931644467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-03,626.0561011377787,0.0,1874.5510674881482,624.7665592215,207.32517716098667,0.0,207.63760208136188,0.0,0.0,0.0,0.0,0.0,0.0,207.2004702875064,0.0
2006-09-10,900.8779731193656,0.0,3498.606364967864,1499.4716486696161,199.24609100403043,199.3180345463505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-17,1405.5770891612945,0.0,2050.1725414372613,971.0658307047354,215.4284976300676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-24,823.6981056667493,0.0,1996.73529575427,1057.311928626141,0.0,234.69386548179176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.53801742189606,0.0
2006-10-01,291.72710248411926,0.0,873.7300456499223,292.32556188943744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.7171621103384,0.0,0.0
2006-10-08,0.0,0.0,498.1704852498011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-15,454.13613383948865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22,304.1808509684601,0.0,451.9432632706058,303.813371837118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-29,510.83091606688095,0.0,505.68948435113384,255.10689209199262,0.0,254.185651434423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-05,490.64676299470125,0.0,1223.8251159418528,489.9436255602108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-12,661.0261020455276,0.0,1583.9111275905843,659.9895090058384,0.0,0.0,266.1133405977384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-19,859.7377542511591,0.0,1930.9907276482259,1501.3191184981843,213.69965183558264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.64926556983474,0.0,0.0
2006-11-26,1023.0212899583189,0.0,1361.8808057499134,680.392637844992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-03,706.0452151679144,0.0,986.1648842155662,563.4741967673299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-10,1242.8741951393652,0.0,965.3243206861216,413.4727507406927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-17,804.3409124717974,0.0,1472.018232471254,535.0151015251654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.08946957196247,0.0
2006-12-24,730.7398115017436,0.0,876.0055553081578,583.8863512422705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-31,902.0012864649433,0.0,448.0039318748468,594.573322242972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07,606.8855691641726,0.0,1211.2829815894802,847.9565643551243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.41750869721687,0.0
2007-01-14,414.7799938327219,208.5966818892624,823.042076244923,411.5210381224615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-21,796.5635243453087,177.25837344370416,1147.902747718817,795.095340353288,176.40488744457707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-28,634.5322043608484,0.0,1448.0164109223222,633.739198695211,0.0,0.0,180.95492392640008,0.0,0.0,0.0,0.0,0.0,0.0,180.72149584777546,0.0
2007-02-04,441.7027254774711,0.0,1322.604589743702,440.79726185400295,176.75646254170863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4411349602054,0.0
2007-02-11,510.9669936414679,0.0,1105.1567337949466,509.9145107171133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-18,434.13410185306367,0.0,780.1322970656662,346.88814361966746,346.1175842757195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.63269829207033,0.0,0.0
2007-02-25,364.1301797253323,0.0,997.1651371684195,543.8485995853974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-04,372.5564799492949,0.0,1115.5786818002287,465.06744734644593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.5565462786602,0.0
